scenario,config,rep,job_id,jct
12_normal,custom_adaptive,3,io_intensive-d0994200,31.95000000000032
12_normal,custom_adaptive,3,io_intensive-7b47057c,35.8500000000001
12_normal,custom_adaptive,3,heavy-6f8b53db,65.14999999999844
12_normal,custom_adaptive,3,heavy-9b892a15,80.84999999999755
12_normal,custom_adaptive,3,slow_converging-dbc024ae,89.19999999999708
12_normal,custom_adaptive,3,slow_converging-64f81fed,99.2999999999965
12_normal,reversed,3,light-4177fc75,31.30000000000031
12_normal,reversed,3,light-44555702,44.44999999999961
12_normal,reversed,3,light-8f364d21,49.74999999999931
12_normal,reversed,3,light-fb430796,52.19999999999917
12_normal,reversed,3,io_intensive-d0994200,52.69999999999914
12_normal,reversed,3,io_intensive-e10fc17e,52.74999999999914
12_normal,reversed,3,light-a481238d,54.599999999999035
12_normal,reversed,3,io_intensive-7b47057c,55.69999999999897
12_normal,reversed,3,heavy-6f8b53db,69.24999999999821
12_normal,reversed,3,heavy-9b892a15,77.34999999999775
12_normal,reversed,3,slow_converging-64f81fed,100.69999999999642
12_normal,reversed,3,slow_converging-dbc024ae,100.94999999999641
12_normal,default,4,light-0f5cf4aa,18.800000000000132
12_normal,default,4,light-b55201d0,32.90000000000027
12_normal,default,4,light-01b8d543,40.09999999999986
12_normal,default,4,light-2ef333cb,41.89999999999976
12_normal,default,4,io_intensive-5d6b5378,55.34999999999899
12_normal,default,4,io_intensive-df9baf94,55.999999999998956
12_normal,default,4,io_intensive-e68d58ff,66.14999999999839
12_normal,default,4,slow_converging-3a12c2d9,88.54999999999711
12_normal,default,4,heavy-8204338a,91.39999999999695
12_normal,default,4,heavy-c342ed22,91.94999999999692
12_normal,default,4,heavy-e5a80c70,97.34999999999661
12_normal,default,4,heavy-eaeaf3ce,97.39999999999661
12_normal,custom_baseline,4,light-0f5cf4aa,12.30000000000004
12_normal,custom_baseline,4,light-b55201d0,28.800000000000274
12_normal,custom_baseline,4,light-2ef333cb,29.650000000000286
12_normal,custom_baseline,4,light-01b8d543,30.6500000000003
12_normal,custom_baseline,4,io_intensive-5d6b5378,52.04999999999918
12_normal,custom_baseline,4,io_intensive-df9baf94,54.74999999999903
12_normal,custom_baseline,4,io_intensive-e68d58ff,65.39999999999843
12_normal,custom_baseline,4,slow_converging-3a12c2d9,88.54999999999711
12_normal,custom_baseline,4,heavy-8204338a,91.89999999999692
12_normal,custom_baseline,4,heavy-c342ed22,93.49999999999683
12_normal,custom_baseline,4,heavy-eaeaf3ce,98.39999999999655
12_normal,custom_baseline,4,heavy-e5a80c70,98.99999999999652
12_normal,custom_adaptive,4,light-0f5cf4aa,8.79999999999999
12_normal,custom_adaptive,4,light-b55201d0,14.300000000000068
12_normal,custom_adaptive,4,light-2ef333cb,14.650000000000073
12_normal,custom_adaptive,4,light-01b8d543,15.050000000000079
12_normal,custom_adaptive,4,io_intensive-5d6b5378,30.5000000000003
12_normal,custom_adaptive,4,io_intensive-df9baf94,38.44999999999995
12_normal,custom_adaptive,4,io_intensive-e68d58ff,48.29999999999939
12_normal,custom_adaptive,4,slow_converging-3a12c2d9,72.04999999999805
12_normal,custom_adaptive,4,heavy-8204338a,81.89999999999749
12_normal,custom_adaptive,4,heavy-eaeaf3ce,93.49999999999683
12_normal,custom_adaptive,4,heavy-c342ed22,93.79999999999681
12_normal,custom_adaptive,4,heavy-e5a80c70,104.39999999999621
12_normal,reversed,4,light-0f5cf4aa,28.950000000000276
12_normal,reversed,4,light-b55201d0,41.0999999999998
12_normal,reversed,4,light-01b8d543,50.79999999999925
12_normal,reversed,4,light-2ef333cb,53.04999999999912
12_normal,reversed,4,io_intensive-5d6b5378,63.24999999999854
12_normal,reversed,4,io_intensive-df9baf94,63.399999999998535
12_normal,reversed,4,io_intensive-e68d58ff,71.94999999999806
12_normal,reversed,4,slow_converging-3a12c2d9,93.34999999999684
12_normal,reversed,4,heavy-c342ed22,93.89999999999681
12_normal,reversed,4,heavy-8204338a,95.19999999999673
12_normal,reversed,4,heavy-e5a80c70,98.04999999999657
12_normal,reversed,4,heavy-eaeaf3ce,100.19999999999645
48_normal,default,0,light-96804392,94.0999999999968
48_normal,default,0,light-18b4fcef,94.59999999999677
48_normal,default,0,light-a21417c5,112.49999999999575
48_normal,default,0,light-397c97cc,121.09999999999526
48_normal,default,0,light-6ccc5a0f,129.74999999999525
48_normal,default,0,light-21037e74,132.44999999999587
48_normal,default,0,light-bfa68547,133.39999999999608
48_normal,default,0,light-009f0a8f,166.35000000000358
48_normal,default,0,light-9092865b,177.15000000000603
48_normal,default,0,light-ae6db678,197.60000000001068
48_normal,default,0,light-b5dc9282,202.40000000001177
48_normal,default,0,light-a709ec5f,205.1000000000124
48_normal,default,0,light-ac2d830b,205.6000000000125
48_normal,default,0,light-79a30ef4,206.4500000000127
48_normal,default,0,light-b232c7fc,208.2500000000131
48_normal,default,0,light-fc4d128e,212.70000000001411
48_normal,default,0,light-8179a9a3,225.15000000001695
48_normal,default,0,io_intensive-d79efd35,234.35000000001904
48_normal,default,0,io_intensive-b98287cd,264.90000000002595
48_normal,default,0,io_intensive-19bc6aec,285.05000000003054
48_normal,default,0,io_intensive-be7986c3,300.85000000003413
48_normal,default,0,io_intensive-5814e258,315.6000000000375
48_normal,default,0,io_intensive-f7a6aa60,332.55000000004134
48_normal,default,0,io_intensive-d2eca517,332.55000000004134
48_normal,default,0,io_intensive-4601d66c,340.6500000000432
48_normal,default,0,io_intensive-3bbd0ca3,353.9000000000462
48_normal,default,0,io_intensive-38353e8d,354.3000000000463
48_normal,default,0,slow_converging-a8ec6023,431.50000000006384
48_normal,default,0,heavy-9c5af56e,432.300000000064
48_normal,default,0,slow_converging-43bd919f,447.85000000006755
48_normal,default,0,slow_converging-f013871c,450.50000000006816
48_normal,default,0,slow_converging-7f1a1b58,451.75000000006844
48_normal,default,0,heavy-3a5ca0fd,458.30000000006993
48_normal,default,0,slow_converging-99ca2b76,474.9500000000737
48_normal,default,0,slow_converging-d2150fe2,477.0500000000742
48_normal,default,0,slow_converging-44fe9397,494.2500000000781
48_normal,default,0,heavy-b70d75f5,494.90000000007825
48_normal,default,0,heavy-94753dcf,497.2000000000788
48_normal,default,0,heavy-eee7fe2a,497.8000000000789
48_normal,default,0,slow_converging-f485c5b2,501.45000000007974
48_normal,default,0,slow_converging-5bf52ada,502.2000000000799
48_normal,default,0,heavy-e30793fb,502.65000000008
48_normal,default,0,slow_converging-fedd0246,502.9500000000801
48_normal,default,0,slow_converging-b006ced7,503.9000000000803
48_normal,default,0,slow_converging-3eb9f8c0,505.2000000000806
48_normal,default,0,slow_converging-c195c033,506.40000000008087
48_normal,default,0,slow_converging-cb46a5d6,506.950000000081
48_normal,default,0,slow_converging-cb575e04,509.1500000000815
48_normal,custom_baseline,0,light-6ccc5a0f,10.25000000000001
48_normal,custom_baseline,0,light-a21417c5,12.950000000000049
48_normal,custom_baseline,0,light-bfa68547,13.550000000000058
48_normal,custom_baseline,0,light-18b4fcef,19.40000000000014
48_normal,custom_baseline,0,light-96804392,22.450000000000184
48_normal,custom_baseline,0,light-397c97cc,43.79999999999965
48_normal,custom_baseline,0,light-21037e74,83.19999999999742
48_normal,custom_baseline,0,light-fc4d128e,87.84999999999715
48_normal,custom_baseline,0,light-b232c7fc,95.39999999999672
48_normal,custom_baseline,0,light-9092865b,106.14999999999611
48_normal,custom_baseline,0,light-ae6db678,114.34999999999565
48_normal,custom_baseline,0,light-009f0a8f,119.29999999999536
48_normal,custom_baseline,0,light-a709ec5f,136.69999999999683
48_normal,custom_baseline,0,light-79a30ef4,148.69999999999956
48_normal,custom_baseline,0,light-b5dc9282,157.7000000000016
48_normal,custom_baseline,0,light-ac2d830b,158.45000000000178
48_normal,custom_baseline,0,light-8179a9a3,162.4500000000027
48_normal,custom_baseline,0,io_intensive-d79efd35,201.95000000001167
48_normal,custom_baseline,0,io_intensive-b98287cd,226.35000000001722
48_normal,custom_baseline,0,io_intensive-19bc6aec,250.60000000002273
48_normal,custom_baseline,0,io_intensive-be7986c3,258.4500000000245
48_normal,custom_baseline,0,io_intensive-5814e258,287.050000000031
48_normal,custom_baseline,0,io_intensive-f7a6aa60,296.60000000003316
48_normal,custom_baseline,0,io_intensive-4601d66c,301.30000000003423
48_normal,custom_baseline,0,io_intensive-d2eca517,304.95000000003506
48_normal,custom_baseline,0,io_intensive-3bbd0ca3,322.300000000039
48_normal,custom_baseline,0,io_intensive-38353e8d,323.7000000000393
48_normal,custom_baseline,0,slow_converging-a8ec6023,405.3000000000579
48_normal,custom_baseline,0,heavy-9c5af56e,407.45000000005837
48_normal,custom_baseline,0,slow_converging-43bd919f,423.60000000006204
48_normal,custom_baseline,0,slow_converging-f013871c,423.8500000000621
48_normal,custom_baseline,0,slow_converging-7f1a1b58,427.900000000063
48_normal,custom_baseline,0,heavy-3a5ca0fd,439.55000000006567
48_normal,custom_baseline,0,slow_converging-99ca2b76,451.9500000000685
48_normal,custom_baseline,0,slow_converging-d2150fe2,452.60000000006863
48_normal,custom_baseline,0,slow_converging-44fe9397,471.95000000007303
48_normal,custom_baseline,0,heavy-b70d75f5,475.60000000007386
48_normal,custom_baseline,0,heavy-94753dcf,476.6500000000741
48_normal,custom_baseline,0,heavy-eee7fe2a,478.4500000000745
48_normal,custom_baseline,0,slow_converging-f485c5b2,480.650000000075
48_normal,custom_baseline,0,slow_converging-5bf52ada,480.90000000007507
48_normal,custom_baseline,0,slow_converging-fedd0246,481.35000000007517
48_normal,custom_baseline,0,heavy-e30793fb,482.8000000000755
48_normal,custom_baseline,0,slow_converging-b006ced7,482.95000000007553
48_normal,custom_baseline,0,slow_converging-3eb9f8c0,484.75000000007594
48_normal,custom_baseline,0,slow_converging-c195c033,485.9500000000762
48_normal,custom_baseline,0,slow_converging-cb46a5d6,486.15000000007626
48_normal,custom_baseline,0,slow_converging-cb575e04,488.70000000007684
48_normal,custom_adaptive,0,light-6ccc5a0f,8.09999999999998
48_normal,custom_adaptive,0,light-a21417c5,9.099999999999994
48_normal,custom_adaptive,0,light-bfa68547,9.349999999999998
48_normal,custom_adaptive,0,light-18b4fcef,14.200000000000067
48_normal,custom_adaptive,0,light-96804392,15.15000000000008
48_normal,custom_adaptive,0,light-fc4d128e,17.15000000000011
48_normal,custom_adaptive,0,light-b232c7fc,20.70000000000016
48_normal,custom_adaptive,0,light-397c97cc,21.850000000000176
48_normal,custom_adaptive,0,light-ae6db678,26.100000000000236
48_normal,custom_adaptive,0,light-9092865b,27.550000000000257
48_normal,custom_adaptive,0,light-a709ec5f,33.05000000000026
48_normal,custom_adaptive,0,light-21037e74,34.85000000000016
48_normal,custom_adaptive,0,light-8179a9a3,36.00000000000009
48_normal,custom_adaptive,0,light-79a30ef4,38.69999999999994
48_normal,custom_adaptive,0,light-009f0a8f,42.59999999999972
48_normal,custom_adaptive,0,light-ac2d830b,47.29999999999945
48_normal,custom_adaptive,0,light-b5dc9282,48.099999999999405
48_normal,custom_adaptive,0,io_intensive-be7986c3,62.04999999999861
48_normal,custom_adaptive,0,io_intensive-b98287cd,67.89999999999829
48_normal,custom_adaptive,0,io_intensive-4601d66c,72.44999999999803
48_normal,custom_adaptive,0,io_intensive-f7a6aa60,77.29999999999775
48_normal,custom_adaptive,0,io_intensive-19bc6aec,78.89999999999766
48_normal,custom_adaptive,0,io_intensive-d79efd35,79.39999999999763
48_normal,custom_adaptive,0,io_intensive-3bbd0ca3,104.39999999999621
48_normal,custom_adaptive,0,io_intensive-5814e258,110.09999999999589
48_normal,custom_adaptive,0,io_intensive-38353e8d,114.69999999999563
48_normal,custom_adaptive,0,io_intensive-d2eca517,114.84999999999562
48_normal,custom_adaptive,0,slow_converging-f013871c,164.10000000000306
48_normal,custom_adaptive,0,slow_converging-a8ec6023,170.60000000000454
48_normal,custom_adaptive,0,heavy-9c5af56e,201.6000000000116
48_normal,custom_adaptive,0,slow_converging-d2150fe2,224.20000000001673
48_normal,custom_adaptive,0,slow_converging-43bd919f,235.1000000000192
48_normal,custom_adaptive,0,slow_converging-7f1a1b58,264.3000000000258
